card_code,level,qr_url
BN2KGP,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=BN2KGP
NRV6AS,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=NRV6AS
P63WZZ,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=P63WZZ
JPST9S,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=JPST9S
XCQ4SD,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=XCQ4SD
G82EMD,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=G82EMD
F3QRKW,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=F3QRKW
YNC73S,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=YNC73S
AE7BR6,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=AE7BR6
CDTH2X,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=CDTH2X
AZBMSR,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=AZBMSR
KBK399,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=KBK399
XZRNPW,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=XZRNPW
MYQRYX,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=MYQRYX
DFWNS4,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=DFWNS4
D64XH5,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=D64XH5
QVTEYR,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=QVTEYR
SVBP6Q,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=SVBP6Q
JXHVHD,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=JXHVHD
ABA9MJ,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=ABA9MJ
B2DRXC,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=B2DRXC
YAXMB2,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=YAXMB2
T7B27Y,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=T7B27Y
AJARAE,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=AJARAE
EY2SZR,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=EY2SZR
C5MATC,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=C5MATC
F4CFDV,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=F4CFDV
BPSXHA,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=BPSXHA
JWVNGT,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=JWVNGT
TXBG5X,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=TXBG5X
GYHV5N,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=GYHV5N
GQARX4,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=GQARX4
Z7KXQ3,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=Z7KXQ3
D6JR26,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=D6JR26
YPJVTH,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=YPJVTH
J8R5M4,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=J8R5M4
STW24V,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=STW24V
T4NH2E,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=T4NH2E
E8Y9P3,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=E8Y9P3
MA54KX,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=MA54KX
W9PTJX,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=W9PTJX
KRDE4B,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=KRDE4B
VY7DBW,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=VY7DBW
EVSHEP,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=EVSHEP
A37P8M,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=A37P8M
EN2ZFM,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=EN2ZFM
S9MJZ3,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=S9MJZ3
R5WMVB,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=R5WMVB
KMP7P8,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=KMP7P8
Z8T8TW,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=Z8T8TW
BYDGXT,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=BYDGXT
MQDFY5,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=MQDFY5
RX5T44,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=RX5T44
XMG3WP,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=XMG3WP
KW7DGN,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=KW7DGN
QX4P3B,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=QX4P3B
KYPV9M,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=KYPV9M
T9D6ZY,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=T9D6ZY
JG88YM,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=JG88YM
SCNJ38,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=SCNJ38
MPZ2DK,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=MPZ2DK
T3EQC9,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=T3EQC9
CJRZQG,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=CJRZQG
YVPVSM,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=YVPVSM
YCJYEQ,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=YCJYEQ
VGGDZN,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=VGGDZN
XGWAKN,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=XGWAKN
AZT8H5,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=AZT8H5
NAP7JW,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=NAP7JW
G6BAZN,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=G6BAZN
HQF2NQ,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=HQF2NQ
KF6XVW,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=KF6XVW
KRAHJH,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=KRAHJH
PGBQVZ,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=PGBQVZ
WA9CZ7,2,https://script.google.com/macros/s/AKfycbxOlVjCakeDlBVh1_uh6BrL3fNKO2M1FVnuRIFFjEx2H_fpuHVq4uJwO68b_JOY8xM7/exec?card=WA9CZ7
